match_id,season,player,impact_score,batting_raw,bowling_raw,fielding_raw,batting_z,bowling_z,fielding_z,balls_faced,balls_bowled,is_batter,is_bowler
1254063,2021.0,S Nadeem,-0.07673316009329251,-1.5504402838334617,-0.9591918785807625,1.0,-0.2233513253182232,-0.26327043326249505,0.8472476947179489,1.0,24.0,True,True
1254063,2021.0,Shahbaz Ahmed,0.8818140130216449,0.47804978885392946,4.5408081214192375,1.0,0.06886627948328698,2.0579820544923115,0.8472476947179489,10.0,12.0,True,True
1254063,2021.0,T Natarajan,-0.04576978718118296,0.0,-0.2091918785807625,0.0,2.6793213476515095e-17,0.05326399688588765,-0.6069612302279164,0.0,24.0,False,True
1254063,2021.0,V Kohli,-0.7425724317877388,-7.102264999550701,0.0,1.0,-1.0231289247005073,0.14155257299019608,0.8472476947179489,30.0,0.0,True,False
1254063,2021.0,V Shankar,-0.4548113695761131,-4.752201419167308,0.0,1.0,-0.6845864985691829,0.14155257299019608,0.8472476947179489,5.0,0.0,True,False
1254063,2021.0,WP Saha,-1.0264278577291062,-11.20184958006983,0.0,2.0,-1.6137015890337392,0.14155257299019608,2.3014566196638144,9.0,0.0,True,False
1254063,2021.0,Washington Sundar,-0.4238252498345019,-7.442465552867533,1.0408081214192375,0.0,-1.0721370969271968,0.5808213804665255,-0.6069612302279164,11.0,12.0,True,True
1254063,2021.0,YS Chahal,0.3129692336536508,0.0,0.7908081214192375,0.0,2.6793213476515095e-17,0.47530990375039794,-0.6069612302279164,0.0,24.0,False,True
1254064,2021.0,AM Rahane,-0.6055531146360316,-4.20184958006983,0.0,0.0,-0.6053046236492283,0.14155257299019608,-0.6069612302279164,9.0,0.0,True,False
1254064,2021.0,Avesh Khan,0.21286547199354117,0.0,0.5117647058823529,0.0,2.6793213476515095e-17,0.3575407723855631,-0.6069612302279164,0.0,24.0,False,True
1254064,2021.0,C Sakariya,0.21286547199354117,0.0,0.5117647058823529,0.0,2.6793213476515095e-17,0.3575407723855631,-0.6069612302279164,0.0,24.0,False,True
1254064,2021.0,CH Morris,0.5227578617198522,8.32241454375491,-0.2382352941176471,0.0,1.198899652942053,0.041006342237180374,-0.6069612302279164,18.0,18.0,True,True
1254064,2021.0,CR Woakes,0.2553782851118115,-2.0548431221680783,3.011764705882353,0.0,-0.29601393839078916,1.4126555395468388,-0.6069612302279164,11.0,24.0,True,True
1254064,2021.0,DA Miller,0.6073350655541456,3.922049485557171,0.0,1.0,0.5649975427605334,0.14155257299019608,0.8472476947179489,43.0,0.0,True,False
1254064,2021.0,JC Buttler,-0.7900899816162769,-7.490327451165424,0.0,1.0,-1.0790319244987874,0.14155257299019608,0.8472476947179489,7.0,0.0,True,False
1254064,2021.0,JD Unadkat,0.7093996518721263,0.14691801316576836,5.011764705882353,0.0,0.021164525519526092,2.2567473532758595,-0.6069612302279164,7.0,24.0,True,True
