season,bowler,pp_balls,pp_runs,pp_wickets,pp_economy,death_balls,death_runs,death_wickets,death_economy,total_balls,total_runs,total_wickets,total_economy
2016,P Kumar,228.0,253.0,3.0,6.6579,81.0,155.0,6.0,11.4815,309,408,9.0,7.9223
2016,P Negi,12.0,29.0,0.0,14.5,0.0,0.0,0.0,0.0,54,84,1.0,9.3333
2016,P Sahu,6.0,11.0,0.0,11.0,18.0,31.0,0.0,10.3333,105,152,3.0,8.6857
2016,PJ Sangwan,18.0,37.0,0.0,12.3333,0.0,0.0,0.0,0.0,24,49,0.0,12.25
2016,PP Chawla,12.0,12.0,0.0,6.0,38.0,49.0,2.0,7.7368,213,273,11.0,7.6901
2016,PV Tambe,18.0,27.0,1.0,9.0,6.0,13.0,1.0,13.0,96,143,5.0,8.9375
2016,Parvez Rasool,42.0,62.0,1.0,8.8571,0.0,0.0,0.0,0.0,84,130,1.0,9.2857
2016,R Ashwin,48.0,77.0,1.0,9.625,54.0,74.0,4.0,8.2222,264,321,9.0,7.2955
2016,R Bhatia,0.0,0.0,0.0,0.0,13.0,19.0,0.0,8.7692,205,249,6.0,7.2878
2016,R Dhawan,0.0,0.0,0.0,0.0,6.0,10.0,0.0,10.0,42,56,2.0,8.0
2016,R Sathish,0.0,0.0,0.0,0.0,6.0,23.0,0.0,23.0,36,59,1.0,9.8333
2016,R Vinay Kumar,24.0,29.0,2.0,7.25,6.0,8.0,0.0,8.0,54,65,3.0,7.2222
2016,RA Jadeja,12.0,20.0,1.0,10.0,33.0,51.0,2.0,9.2727,242,320,8.0,7.9339
2016,RP Singh,54.0,78.0,1.0,8.6667,19.0,36.0,2.0,11.3684,73,114,3.0,9.3699
2016,S Aravind,108.0,130.0,6.0,7.2222,31.0,48.0,2.0,9.2903,175,222,11.0,7.6114
2016,S Gopal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,19,0.0,6.3333
2016,S Kaushik,6.0,12.0,0.0,12.0,24.0,59.0,0.0,14.75,139,195,6.0,8.4173
2016,S Ladda,6.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,12,21,0.0,10.5
2016,S Nadeem,48.0,68.0,2.0,8.5,12.0,13.0,0.0,6.5,90,127,2.0,8.4667
2016,SB Jakati,18.0,36.0,0.0,12.0,12.0,26.0,1.0,13.0,121,181,1.0,8.9752
2016,SK Raina,24.0,30.0,0.0,7.5,0.0,0.0,0.0,0.0,60,84,0.0,8.4
2016,SM Boland,18.0,22.0,1.0,7.3333,18.0,24.0,1.0,8.0,42,56,2.0,8.0
2016,SP Narine,60.0,75.0,3.0,7.5,46.0,64.0,2.0,8.3478,256,310,11.0,7.2656
2016,SR Watson,108.0,125.0,4.0,6.9444,136.0,247.0,13.0,10.8971,340,490,20.0,8.6471
2016,STR Binny,72.0,97.0,1.0,8.0833,0.0,0.0,0.0,0.0,102,134,1.0,7.8824
2016,Sachin Baby,0.0,0.0,0.0,0.0,4.0,4.0,2.0,6.0,10,8,2.0,4.8
2016,Sandeep Sharma,162.0,162.0,6.0,6.0,84.0,143.0,6.0,10.2143,300,374,15.0,7.48
2016,Shakib Al Hasan,60.0,76.0,3.0,7.6,30.0,46.0,0.0,9.2,186,247,5.0,7.9677
2016,Swapnil Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,29,0.0,9.6667
2016,T Shamsi,0.0,0.0,0.0,0.0,18.0,42.0,1.0,14.0,96,151,3.0,9.4375
2016,TA Boult,12.0,13.0,1.0,6.5,12.0,26.0,0.0,13.0,24,39,1.0,9.75
2016,TG Southee,156.0,195.0,4.0,7.5,36.0,57.0,2.0,9.5,258,333,9.0,7.7442
2016,UT Yadav,48.0,64.0,3.0,8.0,56.0,110.0,7.0,11.7857,158,246,10.0,9.3418
2016,V Kohli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,13,0.0,9.75
2016,VR Aaron,37.0,51.0,0.0,8.2703,17.0,38.0,1.0,13.4118,144,229,2.0,9.5417
2016,YK Pathan,24.0,21.0,0.0,5.25,0.0,0.0,0.0,0.0,36,33,1.0,5.5
2016,YS Chahal,49.0,61.0,4.0,7.4694,43.0,71.0,4.0,9.907,296,409,20.0,8.2905
2016,Yuvraj Singh,0.0,0.0,0.0,0.0,1.0,6.0,0.0,36.0,37,52,0.0,8.4324
2016,Z Khan,168.0,187.0,5.0,6.6786,63.0,118.0,3.0,11.2381,262,341,10.0,7.8092
2017,A Choudhary,37.0,46.0,3.0,7.4595,24.0,40.0,1.0,10.0,102,144,5.0,8.4706
2017,A Mishra,0.0,0.0,0.0,0.0,11.0,11.0,2.0,6.0,233,345,10.0,8.8841
2017,A Nehra,61.0,101.0,2.0,9.9344,36.0,46.0,6.0,7.6667,127,198,8.0,9.3543
2017,A Zampa,0.0,0.0,0.0,0.0,17.0,31.0,4.0,10.9412,119,164,7.0,8.2689
2017,AB Dinda,36.0,52.0,1.0,8.6667,24.0,69.0,0.0,17.25,60,121,1.0,12.1
2017,AD Mathews,0.0,0.0,0.0,0.0,12.0,25.0,0.0,12.5,30,57,0.0,11.4
2017,AF Milne,30.0,50.0,0.0,10.0,30.0,38.0,3.0,7.6,84,141,3.0,10.0714
2017,AJ Tye,36.0,40.0,3.0,6.6667,60.0,78.0,6.0,7.8,126,146,12.0,6.9524
2017,AR Patel,36.0,44.0,2.0,7.3333,24.0,35.0,3.0,8.75,288,366,15.0,7.625
2017,AS Rajpoot,0.0,0.0,0.0,0.0,18.0,38.0,1.0,12.6667,84,113,4.0,8.0714
2017,Ankit Sharma,6.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,6,16,0.0,16.0
2017,Ankit Soni,6.0,3.0,0.0,3.0,1.0,4.0,0.0,24.0,109,145,2.0,7.9817
2017,Anureet Singh,6.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,12,26,0.0,13.0
2017,Avesh Khan,12.0,6.0,1.0,3.0,6.0,14.0,0.0,14.0,24,24,1.0,6.0
2017,B Kumar,144.0,153.0,6.0,6.375,147.0,204.0,18.0,8.3265,315,384,26.0,7.3143
2017,B Stanlake,36.0,48.0,1.0,8.0,0.0,0.0,0.0,0.0,48,70,2.0,8.75
2017,BA Stokes,78.0,97.0,4.0,7.4615,72.0,100.0,6.0,8.3333,264,327,12.0,7.4318
2017,BB Sran,6.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,12,29,0.0,14.5
2017,BCJ Cutting,12.0,18.0,0.0,9.0,34.0,69.0,0.0,12.1765,76,123,1.0,9.7105
2017,Basil Thampi,102.0,161.0,2.0,9.4706,106.0,188.0,7.0,10.6415,268,428,11.0,9.5821
2017,Bipul Sharma,26.0,30.0,1.0,6.9231,6.0,12.0,0.0,12.0,98,131,3.0,8.0204
2017,C de Grandhomme,12.0,13.0,0.0,6.5,2.0,7.0,0.0,21.0,98,136,4.0,8.3265
2017,CH Morris,84.0,103.0,4.0,7.3571,78.0,101.0,7.0,7.7692,186,241,12.0,7.7742
2017,CJ Anderson,5.0,7.0,0.0,8.4,36.0,70.0,1.0,11.6667,113,187,3.0,9.9292
2017,CJ Jordan,6.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,6,10,1.0,10.0
2017,CR Brathwaite,0.0,0.0,0.0,0.0,12.0,29.0,1.0,14.5,36,67,1.0,11.1667
2017,CR Woakes,72.0,133.0,1.0,11.0833,84.0,143.0,8.0,10.2143,264,393,17.0,8.9318
2017,DJ Hooda,6.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,24,42,2.0,10.5
2017,DL Chahar,42.0,75.0,1.0,10.7143,0.0,0.0,0.0,0.0,42,75,1.0,10.7143
2017,DR Smith,6.0,17.0,0.0,17.0,12.0,34.0,1.0,17.0,78,151,2.0,11.6154
2017,DS Kulkarni,60.0,84.0,0.0,8.4,18.0,31.0,2.0,10.3333,113,173,3.0,9.1858
2017,DT Christian,30.0,41.0,0.0,8.2,78.0,110.0,3.0,8.4615,240,303,11.0,7.575
2017,GJ Maxwell,6.0,18.0,0.0,18.0,18.0,18.0,1.0,6.0,114,126,7.0,6.6316
2017,HH Pandya,30.0,52.0,0.0,10.4,42.0,55.0,3.0,7.8571,156,219,6.0,8.4231
2017,HV Patel,6.0,15.0,0.0,15.0,6.0,14.0,1.0,14.0,24,43,3.0,10.75
2017,Harbhajan Singh,60.0,53.0,1.0,5.3,0.0,0.0,0.0,0.0,246,269,8.0,6.561
2017,I Sharma,78.0,117.0,0.0,9.0,6.0,20.0,0.0,20.0,109,190,0.0,10.4587
2017,IK Pathan,6.0,16.0,0.0,16.0,6.0,10.0,0.0,10.0,12,26,0.0,13.0
2017,Imran Tahir,24.0,39.0,3.0,9.75,60.0,97.0,2.0,9.7,283,370,18.0,7.8445
2017,Iqbal Abdulla,12.0,19.0,0.0,9.5,0.0,0.0,0.0,0.0,30,55,2.0,11.0
2017,J Yadav,25.0,30.0,0.0,7.2,0.0,0.0,0.0,0.0,37,43,0.0,6.973
2017,JD Unadkat,132.0,139.0,6.0,6.3182,113.0,158.0,16.0,8.3894,275,330,24.0,7.2
2017,JJ Bumrah,104.0,99.0,6.0,5.7115,169.0,241.0,10.0,8.5562,363,449,20.0,7.4215
2017,JP Faulkner,36.0,68.0,0.0,11.3333,56.0,90.0,2.0,9.6429,158,268,6.0,10.1772
2017,K Rabada,72.0,109.0,3.0,9.0833,46.0,81.0,2.0,10.5652,130,198,6.0,9.1385
2017,KA Pollard,0.0,0.0,0.0,0.0,5.0,15.0,0.0,18.0,11,30,0.0,16.3636
2017,KC Cariappa,6.0,7.0,0.0,7.0,12.0,18.0,1.0,9.0,91,127,4.0,8.3736
2017,KH Pandya,12.0,10.0,2.0,5.0,24.0,26.0,2.0,6.5,241,280,9.0,6.971
2017,KV Sharma,54.0,66.0,4.0,7.3333,0.0,0.0,0.0,0.0,184,217,13.0,7.0761
2017,Kuldeep Yadav,30.0,37.0,0.0,7.4,60.0,93.0,6.0,9.3,246,345,11.0,8.4146
2017,LH Ferguson,30.0,51.0,1.0,10.2,12.0,23.0,0.0,11.5,78,96,3.0,7.3846
2017,MC Henriques,17.0,33.0,0.0,11.6471,7.0,12.0,0.0,10.2857,145,248,1.0,10.2621
2017,MG Johnson,60.0,74.0,1.0,7.4,24.0,33.0,5.0,8.25,120,147,7.0,7.35
2017,MJ Henry,18.0,36.0,0.0,12.0,12.0,35.0,1.0,17.5,30,71,1.0,14.2
2017,MJ McClenaghan,145.0,193.0,10.0,7.9862,123.0,193.0,8.0,9.4146,329,512,19.0,9.3374
2017,MM Patel,6.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,42,58,1.0,8.2857
2017,MM Sharma,96.0,142.0,3.0,8.875,107.0,174.0,5.0,9.757,275,412,13.0,8.9891
2017,MN Samuels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,34,0.0,11.3333
2017,MP Stoinis,6.0,14.0,1.0,14.0,15.0,38.0,0.0,15.2,63,111,2.0,10.5714
2017,MS Gony,6.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,12,32,0.0,16.0
2017,Mohammad Nabi,36.0,35.0,1.0,5.8333,0.0,0.0,0.0,0.0,66,59,2.0,5.3636
2017,Mohammed Shami,66.0,111.0,1.0,10.0909,30.0,46.0,3.0,9.2,156,248,5.0,9.5385
2017,Mohammed Siraj,60.0,110.0,3.0,11.0,36.0,67.0,2.0,11.1667,138,214,10.0,9.3043
2017,Mustafizur Rahman,6.0,19.0,0.0,19.0,4.0,4.0,0.0,6.0,16,34,0.0,12.75
2017,NB Singh,24.0,18.0,1.0,4.5,0.0,0.0,0.0,0.0,24,18,1.0,4.5
2017,NM Coulter-Nile,75.0,120.0,4.0,9.6,44.0,62.0,6.0,8.4545,173,232,15.0,8.0462
2017,P Kumar,72.0,109.0,5.0,9.0833,21.0,39.0,1.0,11.1429,99,154,6.0,9.3333
2017,P Negi,12.0,12.0,0.0,6.0,31.0,38.0,7.0,7.3548,193,202,16.0,6.2798
2017,PJ Cummins,78.0,124.0,4.0,9.5385,91.0,133.0,7.0,8.7692,278,393,15.0,8.482
2017,PJ Sangwan,72.0,110.0,5.0,9.1667,24.0,46.0,0.0,11.5,108,183,5.0,10.1667
2017,PP Chawla,30.0,26.0,4.0,5.2,6.0,11.0,0.0,11.0,120,179,6.0,8.95
2017,R Bhatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,55,2.0,7.8571
2017,R Tewatia,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,54,51,3.0,5.6667
2017,R Vinay Kumar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,31,2.0,10.3333
2017,RA Jadeja,6.0,9.0,0.0,9.0,24.0,48.0,0.0,12.0,228,352,5.0,9.2632
2017,RA Tripathi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12,0.0,12.0
2017,RD Chahar,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,42,59,2.0,8.4286
2017,Rashid Khan,54.0,63.0,4.0,7.0,30.0,46.0,1.0,9.2,324,368,17.0,6.8148
2017,S Aravind,91.0,143.0,1.0,9.4286,51.0,84.0,3.0,9.8824,184,278,5.0,9.0652
2017,S Badree,78.0,111.0,6.0,8.5385,6.0,4.0,0.0,4.0,150,191,9.0,7.64
2017,S Kaul,66.0,104.0,3.0,9.4545,70.0,99.0,10.0,8.4857,215,303,16.0,8.4558
2017,S Kaushik,12.0,29.0,0.0,14.5,0.0,0.0,0.0,0.0,66,109,0.0,9.9091
2017,S Nadeem,36.0,49.0,2.0,8.1667,0.0,0.0,0.0,0.0,107,119,6.0,6.6729
2017,SB Jakati,6.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,30,52,0.0,10.4
2017,SK Raina,36.0,50.0,1.0,8.3333,0.0,0.0,0.0,0.0,72,102,1.0,8.5
2017,SL Malinga,116.0,145.0,5.0,7.5,71.0,128.0,4.0,10.8169,271,388,11.0,8.5904
2017,SN Thakur,90.0,126.0,4.0,8.4,37.0,64.0,3.0,10.3784,229,319,11.0,8.3581
2017,SP Narine,114.0,139.0,3.0,7.3158,72.0,72.0,2.0,6.0,354,412,10.0,6.9831
2017,SR Watson,30.0,55.0,1.0,11.0,53.0,97.0,4.0,10.9811,161,246,5.0,9.1677
2017,SS Agarwal,6.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,24,42,1.0,10.5
2017,STR Binny,12.0,12.0,2.0,6.0,0.0,0.0,0.0,0.0,36,50,4.0,8.3333
2017,Sandeep Sharma,187.0,219.0,9.0,7.0267,84.0,152.0,8.0,10.8571,289,402,17.0,8.346
2017,Shakib Al Hasan,18.0,34.0,0.0,11.3333,0.0,0.0,0.0,0.0,18,34,0.0,11.3333
2017,Swapnil Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,61,1.0,8.7143
2017,T Natarajan,24.0,33.0,0.0,8.25,10.0,16.0,0.0,9.6,76,116,2.0,9.1579
2017,TA Boult,66.0,83.0,1.0,7.5455,71.0,132.0,4.0,11.1549,143,222,5.0,9.3147
2017,TG Southee,36.0,62.0,1.0,10.3333,13.0,21.0,1.0,9.6923,61,97,3.0,9.541
2017,TM Head,0.0,0.0,0.0,0.0,18.0,27.0,2.0,9.0,48,81,2.0,10.125
2017,TS Mills,42.0,58.0,3.0,8.2857,41.0,61.0,2.0,8.9268,107,157,5.0,8.8037
2017,Tejas Baroka,6.0,8.0,0.0,8.0,3.0,9.0,0.0,18.0,21,33,0.0,9.4286
2017,UT Yadav,156.0,226.0,7.0,8.6923,48.0,94.0,6.0,11.75,291,432,17.0,8.9072
2017,VR Aaron,36.0,59.0,2.0,9.8333,30.0,42.0,2.0,8.4,121,170,7.0,8.4298
2017,Washington Sundar,108.0,122.0,4.0,6.7778,6.0,6.0,1.0,6.0,180,189,8.0,6.3
2017,YK Pathan,6.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,24,41,1.0,10.25
2017,YS Chahal,72.0,116.0,2.0,9.6667,24.0,43.0,2.0,10.75,263,351,13.0,8.0076
2017,Yuvraj Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,23,1.0,11.5
2017,Z Khan,139.0,155.0,6.0,6.6906,30.0,65.0,2.0,13.0,241,323,10.0,8.0415
2018,A Dananjaya,6.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,24,47,0.0,11.75
2018,A Mishra,12.0,32.0,0.0,16.0,24.0,35.0,1.0,8.75,222,265,12.0,7.1622
2018,AD Russell,84.0,143.0,4.0,10.2143,48.0,84.0,3.0,10.5,228,360,13.0,9.4737
2018,AJ Tye,103.0,125.0,7.0,7.2816,139.0,201.0,13.0,8.6763,338,459,24.0,8.1479
2018,AR Patel,30.0,48.0,2.0,9.6,12.0,18.0,0.0,9.0,156,221,3.0,8.5
2018,AS Rajpoot,102.0,132.0,7.0,7.7647,24.0,47.0,3.0,11.75,159,230,11.0,8.6792
2018,Ankit Sharma,6.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,6,11,0.0,11.0
2018,Anureet Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,42,1.0,10.5
2018,Avesh Khan,79.0,151.0,2.0,11.4684,18.0,23.0,1.0,7.6667,115,205,4.0,10.6957
2018,B Kumar,156.0,151.0,3.0,5.8077,93.0,155.0,6.0,10.0,279,357,9.0,7.6774
2018,B Laughlin,37.0,61.0,3.0,9.8919,53.0,95.0,5.0,10.7547,127,212,9.0,10.0157
2018,B Stanlake,48.0,63.0,1.0,7.875,6.0,11.0,0.0,11.0,96,130,5.0,8.125
2018,BA Stokes,60.0,83.0,3.0,8.3,61.0,91.0,3.0,8.9508,223,307,8.0,8.2601
2018,BB Sran,67.0,99.0,0.0,8.8657,43.0,78.0,4.0,10.8837,134,231,4.0,10.3433
2018,BCJ Cutting,6.0,10.0,0.0,10.0,30.0,64.0,0.0,12.8,102,169,2.0,9.9412
2018,Basil Thampi,6.0,17.0,0.0,17.0,25.0,45.0,3.0,10.8,61,115,5.0,11.3115
2018,C de Grandhomme,0.0,0.0,0.0,0.0,12.0,23.0,0.0,11.5,90,132,2.0,8.8
2018,CH Morris,36.0,50.0,1.0,8.3333,30.0,60.0,1.0,12.0,84,148,3.0,10.5714
2018,CJ Anderson,0.0,0.0,0.0,0.0,34.0,90.0,2.0,15.8824,52,117,3.0,13.5
2018,CJ Dala,6.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,18,34,0.0,11.3333
2018,CJ Jordan,12.0,18.0,0.0,9.0,6.0,13.0,0.0,13.0,24,35,0.0,8.75
2018,CR Brathwaite,0.0,0.0,0.0,0.0,25.0,41.0,4.0,9.84,61,96,5.0,9.4426
2018,CR Woakes,48.0,78.0,2.0,9.75,50.0,100.0,6.0,12.0,110,196,8.0,10.6909
2018,DJ Bravo,0.0,0.0,0.0,0.0,171.0,335.0,8.0,11.7544,321,538,14.0,10.0561
2018,DJ Hooda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,25,0.0,8.3333
2018,DJ Willey,24.0,39.0,0.0,9.75,18.0,31.0,1.0,10.3333,60,96,2.0,9.6
2018,DJM Short,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,23,1.0,7.6667
2018,DL Chahar,194.0,239.0,10.0,7.3918,0.0,0.0,0.0,0.0,231,281,10.0,7.2987
2018,DS Kulkarni,96.0,142.0,2.0,8.875,5.0,4.0,0.0,4.8,119,189,4.0,9.5294
2018,DT Christian,6.0,18.0,0.0,18.0,23.0,44.0,4.0,11.4783,71,106,4.0,8.9577
2018,GJ Maxwell,36.0,50.0,2.0,8.3333,6.0,8.0,1.0,8.0,96,132,5.0,8.25
2018,HH Pandya,90.0,152.0,4.0,10.1333,52.0,95.0,8.0,10.9615,257,391,18.0,9.1284
2018,HV Patel,30.0,48.0,1.0,9.6,27.0,40.0,3.0,8.8889,105,169,7.0,9.6571
2018,Harbhajan Singh,47.0,85.0,2.0,10.8511,0.0,0.0,0.0,0.0,191,270,7.0,8.4817
2018,IS Sodhi,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,138,137,5.0,5.9565
2018,Imran Tahir,6.0,12.0,0.0,12.0,16.0,17.0,0.0,6.375,124,193,6.0,9.3387
2018,JC Archer,91.0,117.0,4.0,7.7143,101.0,147.0,7.0,8.7327,235,329,15.0,8.4
2018,JD Unadkat,90.0,145.0,2.0,9.6667,111.0,199.0,7.0,10.7568,303,486,11.0,9.6238
2018,JJ Bumrah,108.0,123.0,2.0,6.8333,127.0,172.0,13.0,8.126,326,383,17.0,7.0491
2018,JP Duminy,12.0,28.0,0.0,14.0,0.0,0.0,0.0,0.0,18,36,0.0,12.0
2018,JPR Scantlebury-Searles,6.0,13.0,0.0,13.0,6.0,20.0,1.0,20.0,42,89,2.0,12.7143
2018,K Gowtham,150.0,185.0,7.0,7.4,6.0,6.0,0.0,6.0,240,321,10.0,8.025
2018,K Khejroliya,12.0,19.0,0.0,9.5,11.0,25.0,0.0,13.6364,65,110,2.0,10.1538
2018,KH Pandya,72.0,99.0,2.0,8.25,31.0,34.0,4.0,6.5806,241,288,11.0,7.1701
2018,KK Ahmed,12.0,25.0,0.0,12.5,6.0,14.0,0.0,14.0,18,39,0.0,13.0
2018,KM Asif,24.0,36.0,3.0,9.0,6.0,18.0,0.0,18.0,36,75,3.0,12.5
2018,KV Sharma,0.0,0.0,0.0,0.0,9.0,13.0,2.0,8.6667,57,90,4.0,9.4737
2018,Kuldeep Yadav,24.0,31.0,0.0,7.75,18.0,31.0,0.0,10.3333,308,423,17.0,8.2403
2018,L Ngidi,90.0,88.0,5.0,5.8667,60.0,70.0,4.0,7.0,156,162,11.0,6.2308
2018,LE Plunkett,42.0,72.0,1.0,10.2857,48.0,71.0,2.0,8.875,150,228,4.0,9.12
2018,M Ashwin,0.0,0.0,0.0,0.0,12.0,20.0,0.0,10.0,42,54,3.0,7.7143
2018,M Markande,0.0,0.0,0.0,0.0,42.0,62.0,1.0,8.8571,264,376,15.0,8.5455
2018,M Prasidh Krishna,66.0,105.0,0.0,9.5455,84.0,127.0,10.0,9.0714,168,261,10.0,9.3214
2018,MA Wood,0.0,0.0,0.0,0.0,12.0,36.0,0.0,18.0,24,50,0.0,12.5
2018,MG Johnson,42.0,86.0,0.0,12.2857,42.0,68.0,2.0,9.7143,126,218,2.0,10.381
2018,MJ McClenaghan,150.0,191.0,9.0,7.64,43.0,92.0,4.0,12.8372,241,340,14.0,8.4647
2018,MK Lomror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,27,0.0,9.0
2018,MK Tiwary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,0.0,10.0
2018,MM Ali,12.0,14.0,0.0,7.0,1.0,1.0,0.0,6.0,79,98,3.0,7.443
2018,MM Sharma,84.0,135.0,4.0,9.6429,66.0,137.0,2.0,12.4545,180,328,7.0,10.9333
2018,MP Stoinis,6.0,11.0,0.0,11.0,6.0,20.0,0.0,20.0,66,121,3.0,11.0
2018,Mohammad Nabi,24.0,35.0,1.0,8.75,0.0,0.0,0.0,0.0,30,47,1.0,9.4
2018,Mohammed Shami,12.0,26.0,0.0,13.0,23.0,42.0,2.0,10.9565,83,144,3.0,10.4096
2018,Mohammed Siraj,36.0,59.0,2.0,9.8333,102.0,185.0,8.0,10.8824,246,372,11.0,9.0732
2018,Mujeeb Ur Rahman,68.0,65.0,4.0,5.7353,48.0,88.0,2.0,11.0,248,292,14.0,7.0645
2018,Mustafizur Rahman,48.0,56.0,1.0,7.0,65.0,97.0,4.0,8.9538,167,232,7.0,8.3353
2018,N Rana,13.0,6.0,0.0,2.7692,0.0,0.0,0.0,0.0,37,44,4.0,7.1351
2018,P Negi,6.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,24,49,1.0,12.25
2018,PJ Sangwan,12.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,12,20,0.0,10.0
2018,PP Chawla,132.0,180.0,4.0,8.1818,42.0,64.0,6.0,9.1429,294,419,13.0,8.551
2018,R Ashwin,46.0,64.0,1.0,8.3478,42.0,64.0,4.0,9.1429,304,411,10.0,8.1118
2018,R Tewatia,6.0,9.0,0.0,9.0,18.0,21.0,3.0,7.0,132,174,6.0,7.9091
2018,R Vinay Kumar,12.0,30.0,0.0,15.0,12.0,35.0,2.0,17.5,24,65,2.0,16.25
2018,RA Jadeja,30.0,38.0,2.0,7.6,24.0,46.0,0.0,11.5,246,310,11.0,7.561
2018,Rashid Khan,30.0,42.0,1.0,8.4,114.0,158.0,4.0,8.3158,408,466,21.0,6.8529
2018,S Gopal,6.0,14.0,0.0,14.0,6.0,4.0,1.0,4.0,186,239,11.0,7.7097
2018,S Kaul,96.0,148.0,5.0,9.25,169.0,222.0,10.0,7.8817,397,558,21.0,8.4332
2018,S Lamichhane,24.0,26.0,2.0,6.5,12.0,15.0,0.0,7.5,72,86,5.0,7.1667
2018,S Nadeem,48.0,86.0,0.0,10.75,0.0,0.0,0.0,0.0,90,162,3.0,10.8
2018,SN Thakur,96.0,117.0,3.0,7.3125,118.0,231.0,10.0,11.7458,280,433,16.0,9.2786
2018,SP Narine,108.0,147.0,2.0,8.1667,90.0,140.0,3.0,9.3333,366,473,17.0,7.7541
2018,SR Watson,66.0,106.0,1.0,9.6364,18.0,34.0,1.0,11.3333,168,252,6.0,9.0
2018,STR Binny,7.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,13,33,0.0,15.2308
2018,Sandeep Sharma,150.0,178.0,4.0,7.12,12.0,9.0,4.0,4.5,264,334,12.0,7.5909
2018,Shakib Al Hasan,78.0,110.0,5.0,8.4615,24.0,41.0,0.0,10.25,342,458,14.0,8.0351
2018,Shivam Mavi,78.0,125.0,1.0,9.6154,43.0,96.0,1.0,13.3953,169,273,5.0,9.6923
2018,TA Boult,168.0,224.0,6.0,8.0,113.0,183.0,10.0,9.7168,317,476,18.0,9.0095
2018,TG Southee,90.0,129.0,2.0,8.6,67.0,115.0,3.0,10.2985,175,263,5.0,9.0171
2018,TK Curran,12.0,23.0,1.0,11.5,26.0,42.0,4.0,9.6923,63,118,6.0,11.2381
2018,UT Yadav,186.0,215.0,14.0,6.9355,39.0,87.0,1.0,13.3846,321,424,20.0,7.9252
2018,V Shankar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,58,1.0,11.2258
2018,Washington Sundar,36.0,77.0,0.0,12.8333,6.0,5.0,0.0,5.0,120,194,4.0,9.7
2018,YK Pathan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,14,1.0,7.0
2018,YS Chahal,78.0,77.0,4.0,5.9231,31.0,63.0,2.0,12.1935,303,374,12.0,7.4059
2018,Yuvraj Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,23,0.0,11.5
2019,A Mishra,0.0,0.0,0.0,0.0,18.0,33.0,1.0,11.0,240,271,10.0,6.775
2019,AD Russell,48.0,86.0,2.0,10.75,43.0,70.0,4.0,9.7674,181,288,11.0,9.547
2019,AJ Tye,24.0,50.0,1.0,12.5,54.0,102.0,2.0,11.3333,132,233,3.0,10.5909
2019,AR Patel,66.0,84.0,0.0,7.6364,36.0,58.0,2.0,9.6667,306,368,10.0,7.2157
2019,AS Joseph,24.0,34.0,1.0,8.5,10.0,10.0,4.0,6.0,52,89,6.0,10.2692
2019,AS Rajpoot,56.0,87.0,0.0,9.3214,19.0,29.0,3.0,9.1579,101,157,3.0,9.3267
2019,AS Roy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,11,1.0,5.5
2019,Abhishek Sharma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,21,1.0,9.6923
